item_id,order_id,product_id,quantity,unit_price,returned
ITEM014310,ORD004753,P0110,7,88.84,False
ITEM014311,ORD004753,P0188,5,102.78,False
ITEM014312,ORD004753,P0187,4,305.5,True
ITEM014313,ORD004753,P0228,8,312.61,False
ITEM014314,ORD004753,P0279,4,124.46,False
ITEM014315,ORD004754,P0200,2,435.12,False
ITEM014316,ORD004754,P0202,8,457.05,True
ITEM014317,ORD004755,P0192,4,227.79,True
ITEM014318,ORD004755,P0233,4,423.89,False
ITEM014319,ORD004755,P0012,7,402.81,True
ITEM014320,ORD004756,P0028,3,129.74,True
ITEM014321,ORD004757,P0252,8,481.58,True
ITEM014322,ORD004757,P0055,8,98.77,False
ITEM014323,ORD004757,P0036,3,113.3,True
ITEM014324,ORD004757,P0296,2,403.95,True
ITEM014325,ORD004758,P0030,5,202.6,True
ITEM014326,ORD004758,P0299,1,167.96,True
ITEM014327,ORD004758,P0177,4,404.47,False
ITEM014328,ORD004758,P0201,5,94.85,False
ITEM014329,ORD004758,P0140,3,41.91,False
ITEM014330,ORD004759,P0078,6,229.54,True
ITEM014331,ORD004759,P0204,1,44.04,True
ITEM014332,ORD004760,P0048,2,268.86,True
ITEM014333,ORD004760,P0112,6,147.25,True
ITEM014334,ORD004761,P0209,4,28.47,True
ITEM014335,ORD004761,P0293,7,129.34,False
ITEM014336,ORD004762,P0261,4,402.03,False
ITEM014337,ORD004762,P0085,8,240.25,False
ITEM014338,ORD004762,P0195,4,352.89,False
ITEM014339,ORD004762,P0149,1,221.55,True
ITEM014340,ORD004762,P0143,7,128.48,False
ITEM014341,ORD004763,P0160,7,162.71,True
ITEM014342,ORD004763,P0153,7,258.01,False
ITEM014343,ORD004763,P0168,6,348.2,True
ITEM014344,ORD004764,P0138,5,362.77,True
ITEM014345,ORD004764,P0092,6,250.59,True
ITEM014346,ORD004765,P0288,4,223.04,True
ITEM014347,ORD004766,P0207,5,326.38,True
ITEM014348,ORD004766,P0170,8,419.02,True
ITEM014349,ORD004766,P0221,6,462.5,False
ITEM014350,ORD004766,P0288,6,343.57,False
ITEM014351,ORD004766,P0046,2,135.77,False
ITEM014352,ORD004767,P0255,4,366.49,True
ITEM014353,ORD004767,P0150,4,267.61,True
ITEM014354,ORD004768,P0182,5,70.54,True
ITEM014355,ORD004768,P0218,5,134.88,True
ITEM014356,ORD004768,P0213,3,197.03,True
ITEM014357,ORD004769,P0033,3,204.27,False
ITEM014358,ORD004769,P0265,6,78.21,True
ITEM014359,ORD004769,P0059,3,382.38,True
ITEM014360,ORD004769,P0048,2,396.17,False
ITEM014361,ORD004769,P0062,5,415.87,False
ITEM014362,ORD004770,P0076,8,342.14,True
ITEM014363,ORD004770,P0269,4,222.97,False
ITEM014364,ORD004771,P0258,7,157.73,True
ITEM014365,ORD004771,P0124,2,73.7,True
ITEM014366,ORD004771,P0210,8,175.57,False
ITEM014367,ORD004772,P0055,7,464.87,False
ITEM014368,ORD004772,P0054,5,30.82,True
ITEM014369,ORD004773,P0258,5,382.11,True
ITEM014370,ORD004773,P0158,7,234.29,False
ITEM014371,ORD004773,P0187,7,376.52,True
ITEM014372,ORD004773,P0109,6,37.22,True
ITEM014373,ORD004774,P0068,4,193.06,False
ITEM014374,ORD004774,P0087,1,411.19,False
ITEM014375,ORD004775,P0145,1,315.84,False
ITEM014376,ORD004775,P0291,8,205.12,False
ITEM014377,ORD004776,P0244,4,320.23,True
ITEM014378,ORD004776,P0231,2,446.74,False
ITEM014379,ORD004776,P0043,2,335.46,False
ITEM014380,ORD004776,P0220,2,273.96,True
ITEM014381,ORD004777,P0120,2,98.63,False
ITEM014382,ORD004777,P0087,2,392.99,False
ITEM014383,ORD004777,P0234,2,165.31,True
ITEM014384,ORD004778,P0079,2,37.55,True
ITEM014385,ORD004779,P0102,4,308.26,False
ITEM014386,ORD004779,P0095,4,340.88,False
ITEM014387,ORD004779,P0241,2,410.78,True
ITEM014388,ORD004779,P0170,5,455.34,True
ITEM014389,ORD004779,P0193,8,195.14,False
ITEM014390,ORD004780,P0013,2,439.55,True
ITEM014391,ORD004780,P0011,8,124.35,False
ITEM014392,ORD004780,P0138,2,82.65,False
ITEM014393,ORD004780,P0207,3,385.49,False
ITEM014394,ORD004780,P0083,8,434.03,False
ITEM014395,ORD004781,P0120,3,314.32,True
ITEM014396,ORD004781,P0175,2,71.03,True
ITEM014397,ORD004781,P0149,3,365.42,True
ITEM014398,ORD004781,P0141,3,310.75,True
ITEM014399,ORD004782,P0288,5,149.86,True
ITEM014400,ORD004783,P0148,8,87.66,False
ITEM014401,ORD004783,P0074,1,144.86,True
ITEM014402,ORD004783,P0181,2,362.25,False
ITEM014403,ORD004783,P0136,5,486.77,False
ITEM014404,ORD004783,P0123,7,262.18,True
ITEM014405,ORD004784,P0158,6,83.17,False
ITEM014406,ORD004784,P0259,6,173.16,True
ITEM014407,ORD004784,P0118,5,94.91,False
ITEM014408,ORD004785,P0090,1,433.94,False
ITEM014409,ORD004785,P0034,8,268.15,True
ITEM014410,ORD004786,P0185,3,154.04,True
ITEM014411,ORD004787,P0108,5,242.96,True
ITEM014412,ORD004787,P0282,7,471.18,False
ITEM014413,ORD004787,P0179,8,252.52,False
ITEM014414,ORD004788,P0088,1,59.67,False
ITEM014415,ORD004788,P0280,2,104.01,True
ITEM014416,ORD004788,P0104,3,285.12,True
ITEM014417,ORD004789,P0071,2,106.23,False
ITEM014418,ORD004789,P0016,4,65.1,True
ITEM014419,ORD004789,P0204,8,116.55,False
ITEM014420,ORD004789,P0125,6,353.89,True
ITEM014421,ORD004790,P0023,5,384.25,False
ITEM014422,ORD004790,P0264,8,418.01,True
ITEM014423,ORD004790,P0269,7,341.56,True
ITEM014424,ORD004790,P0017,4,172.0,True
ITEM014425,ORD004790,P0095,3,97.23,True
ITEM014426,ORD004791,P0134,5,5.53,False
ITEM014427,ORD004791,P0194,1,200.78,False
ITEM014428,ORD004791,P0133,3,120.05,True
ITEM014429,ORD004791,P0123,4,394.39,False
ITEM014430,ORD004791,P0265,7,200.01,False
ITEM014431,ORD004792,P0133,4,65.43,True
ITEM014432,ORD004792,P0261,2,290.39,False
ITEM014433,ORD004792,P0198,8,190.97,False
ITEM014434,ORD004793,P0058,4,207.85,False
ITEM014435,ORD004793,P0071,7,351.71,True
ITEM014436,ORD004793,P0291,4,322.13,True
ITEM014437,ORD004794,P0066,5,24.74,False
ITEM014438,ORD004794,P0167,6,309.3,False
ITEM014439,ORD004794,P0067,8,205.55,True
ITEM014440,ORD004794,P0090,3,297.57,False
ITEM014441,ORD004795,P0090,1,298.62,True
ITEM014442,ORD004795,P0237,8,262.76,False
ITEM014443,ORD004795,P0136,6,344.29,True
ITEM014444,ORD004796,P0080,3,396.92,True
ITEM014445,ORD004796,P0193,4,212.64,True
ITEM014446,ORD004796,P0154,2,416.82,False
ITEM014447,ORD004796,P0155,3,437.58,True
ITEM014448,ORD004796,P0017,5,118.48,False
ITEM014449,ORD004797,P0117,3,321.79,True
ITEM014450,ORD004797,P0219,4,297.15,True
ITEM014451,ORD004797,P0080,7,96.9,False
ITEM014452,ORD004797,P0273,6,115.3,False
ITEM014453,ORD004798,P0141,2,445.32,False
ITEM014454,ORD004798,P0075,7,212.54,True
ITEM014455,ORD004798,P0145,7,234.47,True
ITEM014456,ORD004798,P0049,2,384.49,False
ITEM014457,ORD004798,P0197,7,418.96,False
ITEM014458,ORD004799,P0157,5,329.15,True
ITEM014459,ORD004799,P0155,4,302.94,False
ITEM014460,ORD004800,P0110,6,192.61,False
ITEM014461,ORD004800,P0277,5,26.1,False
ITEM014462,ORD004801,P0138,2,351.41,False
ITEM014463,ORD004802,P0010,8,98.4,False
ITEM014464,ORD004802,P0258,7,76.11,True
ITEM014465,ORD004802,P0279,8,430.02,False
ITEM014466,ORD004802,P0030,7,37.68,True
ITEM014467,ORD004802,P0279,3,424.37,False
ITEM014468,ORD004803,P0247,7,307.01,False
ITEM014469,ORD004803,P0141,5,348.19,True
ITEM014470,ORD004803,P0227,1,378.43,True
ITEM014471,ORD004803,P0190,7,365.8,False
ITEM014472,ORD004804,P0210,5,476.96,False
ITEM014473,ORD004805,P0179,4,216.81,True
ITEM014474,ORD004806,P0011,8,311.27,True
ITEM014475,ORD004806,P0187,5,82.77,True
ITEM014476,ORD004806,P0259,8,61.35,False
ITEM014477,ORD004807,P0226,8,348.37,False
ITEM014478,ORD004807,P0071,7,43.57,True
ITEM014479,ORD004807,P0122,8,46.07,True
ITEM014480,ORD004807,P0030,8,165.45,True
ITEM014481,ORD004807,P0136,3,236.23,True
ITEM014482,ORD004808,P0149,8,21.61,True
ITEM014483,ORD004808,P0261,6,266.96,True
ITEM014484,ORD004809,P0111,5,210.04,False
ITEM014485,ORD004809,P0159,2,81.81,True
ITEM014486,ORD004809,P0046,7,178.9,True
ITEM014487,ORD004809,P0210,4,29.04,False
ITEM014488,ORD004810,P0256,6,131.77,True
ITEM014489,ORD004810,P0125,8,22.63,True
ITEM014490,ORD004810,P0162,4,496.63,True
ITEM014491,ORD004810,P0118,2,374.89,True
ITEM014492,ORD004811,P0149,5,10.64,True
ITEM014493,ORD004812,P0279,1,31.32,False
ITEM014494,ORD004812,P0095,6,373.59,True
ITEM014495,ORD004812,P0080,1,491.81,False
ITEM014496,ORD004813,P0098,3,402.16,True
ITEM014497,ORD004813,P0233,5,18.88,False
ITEM014498,ORD004814,P0226,6,211.74,False
ITEM014499,ORD004814,P0253,4,452.53,True
ITEM014500,ORD004814,P0089,8,437.21,True
ITEM014501,ORD004815,P0158,5,61.8,True
ITEM014502,ORD004815,P0098,1,74.28,True
ITEM014503,ORD004815,P0125,3,305.21,True
ITEM014504,ORD004816,P0285,2,312.26,True
ITEM014505,ORD004816,P0175,6,56.36,True
ITEM014506,ORD004816,P0176,1,424.26,True
ITEM014507,ORD004816,P0250,2,184.06,False
ITEM014508,ORD004817,P0167,2,226.09,False
ITEM014509,ORD004817,P0088,8,72.54,False
ITEM014510,ORD004817,P0111,2,20.38,False
ITEM014511,ORD004817,P0166,1,109.17,False
ITEM014512,ORD004817,P0011,3,253.32,False
ITEM014513,ORD004818,P0225,4,215.55,False
ITEM014514,ORD004818,P0050,8,50.1,True
ITEM014515,ORD004818,P0038,6,437.67,True
ITEM014516,ORD004818,P0216,7,156.81,False
ITEM014517,ORD004819,P0044,4,107.08,False
ITEM014518,ORD004819,P0235,3,337.55,False
ITEM014519,ORD004819,P0110,6,474.12,True
ITEM014520,ORD004820,P0063,1,352.07,True
ITEM014521,ORD004820,P0140,5,5.04,False
ITEM014522,ORD004821,P0233,4,271.83,False
ITEM014523,ORD004821,P0262,4,235.22,False
ITEM014524,ORD004822,P0146,5,249.46,True
ITEM014525,ORD004823,P0040,5,313.12,True
ITEM014526,ORD004824,P0284,1,354.67,False
ITEM014527,ORD004825,P0000,7,410.36,False
ITEM014528,ORD004825,P0007,5,59.04,True
ITEM014529,ORD004825,P0193,2,30.95,True
ITEM014530,ORD004825,P0073,1,78.73,False
ITEM014531,ORD004826,P0049,6,65.41,True
ITEM014532,ORD004827,P0142,7,237.71,False
ITEM014533,ORD004827,P0163,1,208.0,False
ITEM014534,ORD004827,P0277,6,404.89,True
ITEM014535,ORD004827,P0171,3,387.12,False
ITEM014536,ORD004827,P0253,3,403.4,True
ITEM014537,ORD004828,P0191,5,120.52,True
ITEM014538,ORD004828,P0144,8,104.79,False
ITEM014539,ORD004828,P0014,5,446.14,True
ITEM014540,ORD004828,P0120,3,295.89,True
ITEM014541,ORD004829,P0071,4,498.59,True
ITEM014542,ORD004829,P0188,6,336.5,True
ITEM014543,ORD004829,P0289,8,218.26,False
ITEM014544,ORD004830,P0188,1,122.32,True
ITEM014545,ORD004830,P0164,6,102.55,False
ITEM014546,ORD004831,P0178,8,222.13,True
ITEM014547,ORD004831,P0143,5,311.36,False
ITEM014548,ORD004831,P0291,6,460.59,True
ITEM014549,ORD004832,P0179,6,184.04,True
ITEM014550,ORD004832,P0064,1,274.15,False
ITEM014551,ORD004833,P0015,2,84.88,True
ITEM014552,ORD004833,P0223,1,165.9,False
ITEM014553,ORD004833,P0136,6,234.58,False
ITEM014554,ORD004833,P0163,6,426.94,False
ITEM014555,ORD004834,P0297,8,256.82,False
ITEM014556,ORD004834,P0292,4,137.76,True
ITEM014557,ORD004834,P0022,8,413.38,True
ITEM014558,ORD004834,P0134,1,155.05,True
ITEM014559,ORD004835,P0293,4,163.18,True
ITEM014560,ORD004835,P0088,3,453.17,True
ITEM014561,ORD004835,P0295,7,134.04,False
ITEM014562,ORD004836,P0204,8,404.57,False
ITEM014563,ORD004836,P0225,4,178.23,False
ITEM014564,ORD004837,P0297,4,13.66,True
ITEM014565,ORD004837,P0004,1,445.28,False
ITEM014566,ORD004837,P0059,3,136.8,True
ITEM014567,ORD004837,P0268,1,139.08,False
ITEM014568,ORD004837,P0239,4,65.71,False
ITEM014569,ORD004838,P0069,3,127.22,False
ITEM014570,ORD004838,P0172,3,398.84,False
ITEM014571,ORD004838,P0259,3,365.39,True
ITEM014572,ORD004838,P0218,5,436.8,True
ITEM014573,ORD004838,P0011,5,398.75,True
ITEM014574,ORD004839,P0077,3,55.56,False
ITEM014575,ORD004839,P0019,7,297.57,True
ITEM014576,ORD004839,P0177,3,9.4,False
ITEM014577,ORD004839,P0279,7,261.06,True
ITEM014578,ORD004840,P0115,3,467.99,True
ITEM014579,ORD004841,P0127,6,316.39,False
ITEM014580,ORD004841,P0039,3,67.99,False
ITEM014581,ORD004841,P0255,3,205.64,True
ITEM014582,ORD004842,P0164,1,467.46,True
ITEM014583,ORD004842,P0160,1,245.14,False
ITEM014584,ORD004843,P0269,1,383.74,False
ITEM014585,ORD004844,P0251,4,309.98,True
ITEM014586,ORD004844,P0271,1,87.43,False
ITEM014587,ORD004844,P0068,7,67.76,False
ITEM014588,ORD004844,P0203,3,473.71,False
ITEM014589,ORD004845,P0162,2,469.99,False
ITEM014590,ORD004845,P0078,5,480.41,False
ITEM014591,ORD004845,P0059,7,186.1,False
ITEM014592,ORD004846,P0156,5,374.24,False
ITEM014593,ORD004846,P0276,4,94.36,True
ITEM014594,ORD004847,P0032,5,482.73,True
ITEM014595,ORD004847,P0030,2,157.0,True
ITEM014596,ORD004847,P0283,8,424.88,True
ITEM014597,ORD004848,P0155,8,213.4,True
ITEM014598,ORD004848,P0294,1,168.77,False
ITEM014599,ORD004848,P0143,6,283.77,True
ITEM014600,ORD004848,P0097,4,117.6,False
ITEM014601,ORD004849,P0019,4,231.18,True
ITEM014602,ORD004850,P0176,1,46.2,True
ITEM014603,ORD004851,P0037,2,92.35,False
ITEM014604,ORD004851,P0048,7,287.94,False
ITEM014605,ORD004851,P0266,2,219.3,False
ITEM014606,ORD004851,P0144,8,70.83,True
ITEM014607,ORD004852,P0064,3,375.92,True
ITEM014608,ORD004852,P0047,6,374.83,False
ITEM014609,ORD004852,P0155,3,104.98,True
ITEM014610,ORD004852,P0278,2,70.32,True
ITEM014611,ORD004853,P0257,5,151.66,False
ITEM014612,ORD004854,P0144,3,391.06,True
ITEM014613,ORD004854,P0064,7,157.85,False
ITEM014614,ORD004854,P0038,1,337.82,False
ITEM014615,ORD004854,P0041,5,92.79,False
ITEM014616,ORD004854,P0060,2,409.66,True
ITEM014617,ORD004855,P0144,2,406.93,True
ITEM014618,ORD004856,P0129,8,279.72,True
ITEM014619,ORD004856,P0055,1,107.9,True
ITEM014620,ORD004856,P0025,7,274.05,False
ITEM014621,ORD004856,P0245,6,499.13,True
ITEM014622,ORD004856,P0223,6,367.38,False
ITEM014623,ORD004857,P0077,2,298.92,True
ITEM014624,ORD004857,P0063,5,84.68,False
ITEM014625,ORD004857,P0240,7,499.42,False
ITEM014626,ORD004857,P0202,1,330.49,True
ITEM014627,ORD004858,P0291,4,347.36,True
ITEM014628,ORD004858,P0276,3,480.84,True
ITEM014629,ORD004858,P0278,6,246.97,False
ITEM014630,ORD004859,P0105,1,146.21,True
ITEM014631,ORD004859,P0184,7,394.69,False
ITEM014632,ORD004859,P0090,6,245.19,False
ITEM014633,ORD004860,P0135,5,397.95,True
ITEM014634,ORD004861,P0136,6,91.08,False
ITEM014635,ORD004862,P0234,5,281.01,True
ITEM014636,ORD004862,P0262,6,327.26,False
ITEM014637,ORD004863,P0116,5,442.3,False
ITEM014638,ORD004863,P0091,3,243.94,False
ITEM014639,ORD004863,P0147,3,22.35,False
ITEM014640,ORD004864,P0134,6,181.48,True
ITEM014641,ORD004864,P0126,3,449.85,False
ITEM014642,ORD004864,P0000,8,173.05,True
ITEM014643,ORD004864,P0156,3,151.05,False
ITEM014644,ORD004864,P0072,1,320.3,False
ITEM014645,ORD004865,P0166,8,420.3,False
ITEM014646,ORD004865,P0126,6,455.32,True
ITEM014647,ORD004866,P0040,4,329.31,True
ITEM014648,ORD004866,P0187,7,191.18,False
ITEM014649,ORD004866,P0128,7,311.19,False
ITEM014650,ORD004867,P0100,8,413.92,True
ITEM014651,ORD004867,P0068,7,81.3,False
ITEM014652,ORD004867,P0067,1,392.71,True
ITEM014653,ORD004867,P0130,3,483.82,False
ITEM014654,ORD004868,P0082,2,459.89,False
ITEM014655,ORD004868,P0064,5,434.05,True
ITEM014656,ORD004869,P0137,8,79.36,True
ITEM014657,ORD004870,P0090,5,435.0,True
ITEM014658,ORD004870,P0007,5,460.75,True
ITEM014659,ORD004871,P0048,6,34.9,False
ITEM014660,ORD004871,P0243,2,126.45,False
ITEM014661,ORD004871,P0036,6,244.07,True
ITEM014662,ORD004871,P0145,8,90.97,False
ITEM014663,ORD004871,P0236,5,88.49,True
ITEM014664,ORD004872,P0208,4,62.86,True
ITEM014665,ORD004873,P0018,7,182.14,True
ITEM014666,ORD004874,P0236,6,394.06,False
ITEM014667,ORD004874,P0244,8,257.95,False
ITEM014668,ORD004874,P0181,2,12.72,False
ITEM014669,ORD004874,P0149,8,53.3,False
ITEM014670,ORD004875,P0006,4,145.88,True
ITEM014671,ORD004875,P0146,3,360.16,False
ITEM014672,ORD004875,P0293,4,337.65,False
ITEM014673,ORD004875,P0212,2,290.42,False
ITEM014674,ORD004876,P0168,6,307.7,False
ITEM014675,ORD004876,P0169,4,114.71,True
ITEM014676,ORD004876,P0049,5,114.47,True
ITEM014677,ORD004876,P0272,8,171.39,False
ITEM014678,ORD004877,P0004,3,83.86,False
ITEM014679,ORD004877,P0257,3,144.45,False
ITEM014680,ORD004877,P0097,5,226.97,False
ITEM014681,ORD004877,P0224,5,417.05,True
ITEM014682,ORD004878,P0175,7,487.64,False
ITEM014683,ORD004878,P0027,2,249.98,False
ITEM014684,ORD004878,P0000,8,472.15,False
ITEM014685,ORD004878,P0066,2,168.65,False
ITEM014686,ORD004879,P0125,6,79.23,False
ITEM014687,ORD004879,P0007,3,106.08,True
ITEM014688,ORD004879,P0240,5,365.31,True
ITEM014689,ORD004879,P0087,7,134.83,False
ITEM014690,ORD004880,P0156,3,424.62,True
ITEM014691,ORD004881,P0133,7,209.07,True
ITEM014692,ORD004882,P0280,3,361.09,True
ITEM014693,ORD004882,P0089,7,39.87,False
ITEM014694,ORD004882,P0216,7,18.24,False
ITEM014695,ORD004882,P0064,3,175.1,True
ITEM014696,ORD004882,P0237,1,477.69,False
ITEM014697,ORD004883,P0286,5,103.52,True
ITEM014698,ORD004884,P0245,6,97.41,True
ITEM014699,ORD004884,P0036,6,496.41,True
ITEM014700,ORD004885,P0089,2,358.45,False
ITEM014701,ORD004886,P0158,3,463.57,False
ITEM014702,ORD004886,P0173,2,340.94,False
ITEM014703,ORD004886,P0060,8,228.99,True
ITEM014704,ORD004886,P0187,4,27.42,True
ITEM014705,ORD004886,P0012,1,136.84,True
ITEM014706,ORD004887,P0167,7,305.48,True
ITEM014707,ORD004887,P0204,6,78.66,False
ITEM014708,ORD004887,P0139,8,446.06,True
ITEM014709,ORD004887,P0105,5,63.96,False
ITEM014710,ORD004887,P0221,8,69.48,True
ITEM014711,ORD004888,P0241,1,242.59,False
ITEM014712,ORD004889,P0060,8,67.71,True
ITEM014713,ORD004890,P0085,6,209.26,True
ITEM014714,ORD004891,P0051,4,132.28,True
ITEM014715,ORD004891,P0170,1,323.79,False
ITEM014716,ORD004891,P0039,7,351.95,False
ITEM014717,ORD004891,P0231,8,436.13,True
ITEM014718,ORD004892,P0191,4,431.73,True
ITEM014719,ORD004893,P0016,8,196.31,False
ITEM014720,ORD004893,P0192,2,47.05,False
ITEM014721,ORD004894,P0177,5,217.7,True
ITEM014722,ORD004894,P0137,5,252.73,True
ITEM014723,ORD004894,P0285,5,251.42,True
ITEM014724,ORD004894,P0035,2,344.89,False
ITEM014725,ORD004895,P0266,1,320.74,True
ITEM014726,ORD004895,P0170,6,226.97,True
ITEM014727,ORD004895,P0030,4,101.04,True
ITEM014728,ORD004896,P0015,5,219.2,False
ITEM014729,ORD004896,P0136,1,475.24,False
ITEM014730,ORD004896,P0031,6,90.05,True
ITEM014731,ORD004896,P0149,7,353.79,False
ITEM014732,ORD004896,P0070,6,92.05,False
ITEM014733,ORD004897,P0105,5,471.86,True
ITEM014734,ORD004897,P0256,7,21.56,True
ITEM014735,ORD004897,P0249,5,473.03,False
ITEM014736,ORD004898,P0046,2,265.68,False
ITEM014737,ORD004899,P0288,1,223.41,False
ITEM014738,ORD004900,P0049,5,28.01,False
ITEM014739,ORD004900,P0126,7,148.35,False
ITEM014740,ORD004900,P0164,1,227.74,True
ITEM014741,ORD004900,P0081,2,254.76,False
ITEM014742,ORD004900,P0040,8,110.94,True
ITEM014743,ORD004901,P0152,4,288.87,True
ITEM014744,ORD004901,P0021,1,366.71,True
ITEM014745,ORD004901,P0136,1,313.7,True
ITEM014746,ORD004901,P0049,1,38.33,True
ITEM014747,ORD004902,P0281,5,376.65,False
ITEM014748,ORD004902,P0198,1,42.55,True
ITEM014749,ORD004902,P0105,4,109.94,False
ITEM014750,ORD004903,P0154,2,90.26,False
ITEM014751,ORD004903,P0129,2,400.45,True
ITEM014752,ORD004904,P0266,5,465.14,False
ITEM014753,ORD004904,P0128,3,31.65,True
ITEM014754,ORD004905,P0182,3,314.26,True
ITEM014755,ORD004905,P0013,7,292.19,True
ITEM014756,ORD004905,P0240,6,123.24,True
ITEM014757,ORD004905,P0107,5,371.38,False
ITEM014758,ORD004905,P0261,6,470.32,False
ITEM014759,ORD004906,P0178,1,338.49,False
ITEM014760,ORD004906,P0239,2,238.49,False
ITEM014761,ORD004906,P0013,2,495.54,False
ITEM014762,ORD004907,P0074,2,153.83,False
ITEM014763,ORD004907,P0192,7,295.14,True
ITEM014764,ORD004907,P0171,2,146.73,True
ITEM014765,ORD004907,P0154,3,472.07,False
ITEM014766,ORD004908,P0291,6,474.65,True
ITEM014767,ORD004908,P0194,3,180.5,False
ITEM014768,ORD004908,P0069,6,483.09,True
ITEM014769,ORD004908,P0086,2,273.07,True
ITEM014770,ORD004909,P0201,5,103.4,False
ITEM014771,ORD004909,P0280,2,91.55,True
ITEM014772,ORD004909,P0193,1,156.73,False
ITEM014773,ORD004909,P0191,3,427.57,True
ITEM014774,ORD004909,P0282,5,193.36,False
ITEM014775,ORD004910,P0157,6,303.9,False
ITEM014776,ORD004910,P0063,1,241.89,False
ITEM014777,ORD004910,P0023,7,267.7,False
ITEM014778,ORD004911,P0223,7,328.18,True
ITEM014779,ORD004911,P0020,7,196.87,False
ITEM014780,ORD004911,P0205,1,191.46,True
ITEM014781,ORD004911,P0246,6,116.32,True
ITEM014782,ORD004912,P0123,6,184.16,True
ITEM014783,ORD004912,P0196,7,378.54,False
ITEM014784,ORD004912,P0102,7,356.82,True
ITEM014785,ORD004912,P0012,2,236.99,True
ITEM014786,ORD004913,P0004,7,191.9,True
ITEM014787,ORD004913,P0248,3,253.51,False
ITEM014788,ORD004913,P0170,8,178.99,False
ITEM014789,ORD004914,P0113,1,158.74,True
ITEM014790,ORD004914,P0213,5,376.32,True
ITEM014791,ORD004914,P0161,2,374.04,False
ITEM014792,ORD004914,P0064,6,433.69,True
ITEM014793,ORD004914,P0053,1,477.84,True
ITEM014794,ORD004915,P0156,3,388.19,False
ITEM014795,ORD004915,P0042,8,376.81,False
ITEM014796,ORD004915,P0066,3,248.26,True
ITEM014797,ORD004916,P0043,8,349.26,True
ITEM014798,ORD004916,P0003,1,11.46,False
ITEM014799,ORD004917,P0007,6,22.78,True
ITEM014800,ORD004918,P0128,4,126.59,True
ITEM014801,ORD004918,P0094,3,418.3,False
ITEM014802,ORD004918,P0172,8,14.15,False
ITEM014803,ORD004918,P0182,1,447.33,False
ITEM014804,ORD004919,P0157,6,158.83,True
ITEM014805,ORD004920,P0159,5,322.16,True
ITEM014806,ORD004920,P0285,4,29.77,True
ITEM014807,ORD004920,P0200,2,445.75,True
ITEM014808,ORD004920,P0179,2,471.77,True
ITEM014809,ORD004921,P0163,7,135.19,True
ITEM014810,ORD004921,P0052,7,69.65,False
ITEM014811,ORD004921,P0266,3,108.01,True
ITEM014812,ORD004921,P0144,4,18.62,True
ITEM014813,ORD004922,P0114,3,145.53,False
ITEM014814,ORD004922,P0292,4,375.6,True
ITEM014815,ORD004922,P0112,5,301.85,True
ITEM014816,ORD004922,P0170,8,355.18,True
ITEM014817,ORD004923,P0131,1,443.24,True
ITEM014818,ORD004924,P0231,1,291.73,False
ITEM014819,ORD004924,P0037,4,348.89,True
ITEM014820,ORD004924,P0231,5,245.27,True
ITEM014821,ORD004924,P0157,7,287.72,False
ITEM014822,ORD004924,P0017,1,239.96,False
ITEM014823,ORD004925,P0050,8,390.17,True
ITEM014824,ORD004925,P0193,8,293.11,False
ITEM014825,ORD004925,P0211,5,292.63,True
ITEM014826,ORD004925,P0195,1,334.56,False
ITEM014827,ORD004926,P0092,6,213.14,False
ITEM014828,ORD004926,P0150,8,13.07,True
ITEM014829,ORD004927,P0278,8,444.02,True
ITEM014830,ORD004927,P0026,2,137.17,False
ITEM014831,ORD004927,P0219,3,316.29,True
ITEM014832,ORD004927,P0273,2,290.81,False
ITEM014833,ORD004927,P0196,6,13.17,False
ITEM014834,ORD004928,P0029,2,311.99,False
ITEM014835,ORD004928,P0276,5,154.9,True
ITEM014836,ORD004928,P0119,6,294.5,True
ITEM014837,ORD004928,P0080,6,148.59,False
ITEM014838,ORD004928,P0241,3,415.0,True
ITEM014839,ORD004929,P0104,6,486.66,True
ITEM014840,ORD004929,P0226,4,317.95,True
ITEM014841,ORD004929,P0113,5,244.85,True
ITEM014842,ORD004929,P0189,6,199.3,True
ITEM014843,ORD004930,P0004,3,6.17,True
ITEM014844,ORD004930,P0178,7,265.25,True
ITEM014845,ORD004931,P0188,4,138.8,True
ITEM014846,ORD004931,P0230,5,156.1,False
ITEM014847,ORD004931,P0039,3,343.67,False
ITEM014848,ORD004931,P0016,5,396.37,False
ITEM014849,ORD004931,P0045,1,144.84,True
ITEM014850,ORD004932,P0269,7,66.15,False
ITEM014851,ORD004932,P0115,5,130.89,False
ITEM014852,ORD004932,P0139,1,384.88,False
ITEM014853,ORD004932,P0025,5,123.38,False
ITEM014854,ORD004933,P0074,3,445.53,True
ITEM014855,ORD004933,P0229,2,239.59,True
ITEM014856,ORD004933,P0059,4,30.2,False
ITEM014857,ORD004933,P0294,1,205.44,False
ITEM014858,ORD004933,P0179,3,174.99,False
ITEM014859,ORD004934,P0224,4,147.75,True
ITEM014860,ORD004934,P0025,1,142.38,False
ITEM014861,ORD004934,P0253,5,347.28,True
ITEM014862,ORD004934,P0202,7,409.54,False
ITEM014863,ORD004935,P0232,2,463.02,False
ITEM014864,ORD004935,P0233,5,305.57,False
ITEM014865,ORD004935,P0217,8,339.35,False
ITEM014866,ORD004935,P0221,2,315.96,True
ITEM014867,ORD004936,P0231,4,478.49,True
ITEM014868,ORD004936,P0099,4,122.39,False
