order_id,customer_id,order_date,status,channel,discount_pct,shipping_country
ORD003618,C02188,2024-05-21,refunded,store,0.15,DE
ORD003619,C00071,2024-10-13,refunded,store,0.07,IN
ORD003620,C02533,2022-11-24,cancelled,web,0.16,AU
ORD003621,C02951,2024-12-07,pending,web,0.21,IN
ORD003622,C00695,2024-03-12,cancelled,mobile,0.24,US
ORD003623,C02965,2024-12-07,refunded,mobile,0.13,IN
ORD003624,C01317,2022-08-03,refunded,store,0.04,IN
ORD003625,C01517,2022-06-19,cancelled,web,0.3,CA
ORD003626,C00157,2023-01-09,cancelled,store,0.14,GB
ORD003627,C00587,2023-03-22,pending,store,0.27,IN
ORD003628,C00425,2022-03-02,pending,mobile,0.3,DE
ORD003629,C02802,2023-03-06,cancelled,mobile,0.08,DE
ORD003630,C00957,2024-12-17,completed,mobile,0.2,GB
ORD003631,C00024,2024-10-26,cancelled,store,0.34,GB
ORD003632,C01561,2023-12-01,refunded,web,0.01,IN
ORD003633,C00014,2024-06-08,cancelled,mobile,0.13,DE
ORD003634,C02304,2022-08-22,completed,web,0.24,CA
ORD003635,C00239,2022-06-17,completed,web,0.29,AU
ORD003636,C01587,2023-05-19,pending,store,0.12,GB
ORD003637,C02322,2024-10-03,completed,web,0.26,GB
ORD003638,C00490,2022-06-13,completed,mobile,0.1,GB
ORD003639,C00919,2023-07-18,pending,store,0.24,DE
ORD003640,C02573,2023-11-21,cancelled,web,0.32,IN
ORD003641,C00144,2022-01-24,refunded,web,0.32,AU
ORD003642,C02308,2022-02-16,cancelled,web,0.24,GB
ORD003643,C02234,2022-12-08,completed,store,0.23,IN
ORD003644,C00302,2022-08-04,completed,mobile,0.26,AU
ORD003645,C00081,2024-06-30,refunded,store,0.13,IN
ORD003646,C02657,2024-08-16,cancelled,store,0.27,IN
ORD003647,C01951,2022-04-07,cancelled,store,0.39,DE
ORD003648,C02340,2024-01-29,refunded,mobile,0.3,AU
ORD003649,C02641,2023-10-09,pending,store,0.26,GB
ORD003650,C01581,2022-10-30,completed,web,0.07,CA
ORD003651,C01156,2024-05-20,pending,web,0.11,GB
ORD003652,C02808,2024-05-16,refunded,web,0.08,DE
ORD003653,C02523,2023-03-02,pending,store,0.11,GB
ORD003654,C01584,2023-03-29,refunded,mobile,0.39,CA
ORD003655,C01841,2024-02-05,completed,mobile,0.38,DE
ORD003656,C00973,2022-07-03,completed,web,0.29,IN
ORD003657,C02797,2023-10-04,completed,mobile,0.06,DE
ORD003658,C02009,2024-10-30,pending,mobile,0.2,US
ORD003659,C02509,2022-02-12,cancelled,web,0.38,DE
ORD003660,C01024,2024-08-09,cancelled,mobile,0.03,GB
ORD003661,C01413,2022-01-25,cancelled,mobile,0.14,CA
ORD003662,C02607,2023-10-15,pending,mobile,0.34,AU
ORD003663,C01863,2023-02-04,pending,mobile,0.09,IN
ORD003664,C01962,2022-09-17,refunded,web,0.25,CA
ORD003665,C00627,2024-03-19,pending,web,0.21,AU
ORD003666,C01860,2022-02-10,cancelled,store,0.0,GB
ORD003667,C02197,2022-09-06,cancelled,store,0.18,AU
ORD003668,C01475,2022-09-07,cancelled,mobile,0.13,IN
ORD003669,C00916,2023-05-09,pending,store,0.04,GB
ORD003670,C00591,2022-06-13,refunded,web,0.22,IN
ORD003671,C01174,2022-01-22,refunded,mobile,0.14,AU
ORD003672,C02609,2023-05-25,refunded,web,0.26,DE
ORD003673,C02994,2024-12-26,refunded,web,0.05,IN
ORD003674,C00714,2022-09-15,completed,store,0.01,GB
ORD003675,C01591,2024-08-29,pending,store,0.08,US
ORD003676,C01053,2023-09-22,cancelled,web,0.26,DE
ORD003677,C00656,2022-10-03,completed,store,0.17,AU
ORD003678,C01507,2023-10-08,cancelled,web,0.05,IN
ORD003679,C00085,2023-12-17,cancelled,mobile,0.01,DE
ORD003680,C01768,2022-09-06,refunded,store,0.14,AU
ORD003681,C01228,2023-05-14,cancelled,web,0.04,AU
ORD003682,C00589,2024-05-23,pending,web,0.11,CA
ORD003683,C00174,2022-03-28,refunded,mobile,0.3,GB
ORD003684,C01883,2022-05-01,cancelled,mobile,0.17,CA
ORD003685,C01680,2024-12-23,refunded,store,0.38,US
ORD003686,C02910,2023-11-03,pending,store,0.03,IN
ORD003687,C02217,2024-12-31,completed,web,0.16,US
ORD003688,C00929,2022-07-26,completed,mobile,0.16,GB
ORD003689,C01647,2024-10-25,cancelled,web,0.18,IN
ORD003690,C00512,2022-09-09,cancelled,mobile,0.15,US
ORD003691,C02566,2022-03-29,completed,store,0.0,IN
ORD003692,C01445,2023-08-04,completed,web,0.04,AU
ORD003693,C00852,2023-11-03,completed,store,0.13,AU
ORD003694,C01662,2022-05-05,refunded,store,0.29,IN
ORD003695,C01724,2022-10-05,pending,mobile,0.09,DE
ORD003696,C01711,2023-09-06,refunded,store,0.4,IN
ORD003697,C01886,2023-03-11,refunded,mobile,0.31,GB
ORD003698,C01852,2024-08-02,completed,store,0.0,GB
ORD003699,C01818,2023-02-28,pending,mobile,0.07,US
ORD003700,C01591,2024-03-31,pending,web,0.26,US
ORD003701,C01898,2022-05-23,cancelled,web,0.14,IN
ORD003702,C01489,2023-12-04,refunded,store,0.15,CA
ORD003703,C01383,2024-12-23,refunded,web,0.12,DE
ORD003704,C01335,2024-10-13,cancelled,web,0.15,CA
ORD003705,C02725,2023-02-26,pending,store,0.34,GB
ORD003706,C01633,2024-02-16,pending,mobile,0.34,AU
ORD003707,C00545,2024-04-03,pending,web,0.34,AU
ORD003708,C02962,2022-10-14,completed,web,0.16,US
ORD003709,C02170,2024-06-19,pending,web,0.3,DE
ORD003710,C00843,2022-06-11,cancelled,web,0.35,DE
ORD003711,C01007,2023-03-21,cancelled,store,0.29,DE
ORD003712,C00888,2023-12-16,completed,web,0.24,IN
ORD003713,C02918,2024-11-09,refunded,web,0.19,IN
ORD003714,C00782,2024-04-01,refunded,store,0.39,IN
ORD003715,C02328,2023-05-18,cancelled,mobile,0.03,CA
ORD003716,C00797,2023-03-05,completed,web,0.02,AU
ORD003717,C02987,2023-12-25,refunded,store,0.0,GB
ORD003718,C02700,2023-05-11,refunded,web,0.21,CA
ORD003719,C02534,2022-05-04,pending,mobile,0.25,CA
ORD003720,C01488,2022-01-15,pending,store,0.32,AU
ORD003721,C01897,2023-11-15,cancelled,store,0.32,US
ORD003722,C02245,2023-10-21,cancelled,mobile,0.06,US
ORD003723,C01672,2024-05-31,pending,store,0.1,US
ORD003724,C01535,2022-07-05,cancelled,mobile,0.24,DE
ORD003725,C02637,2024-01-22,refunded,mobile,0.12,CA
ORD003726,C01257,2023-08-21,completed,mobile,0.35,DE
ORD003727,C00874,2024-07-11,pending,mobile,0.3,IN
ORD003728,C01609,2023-05-20,pending,mobile,0.07,GB
ORD003729,C00578,2022-06-26,cancelled,mobile,0.12,IN
ORD003730,C01926,2023-11-16,cancelled,store,0.19,DE
ORD003731,C00445,2024-03-01,pending,mobile,0.01,AU
ORD003732,C02223,2024-02-09,cancelled,web,0.17,CA
ORD003733,C02671,2023-05-06,refunded,mobile,0.04,GB
ORD003734,C01852,2024-09-25,cancelled,web,0.15,US
ORD003735,C01230,2023-01-16,pending,store,0.33,IN
ORD003736,C02554,2024-01-02,refunded,store,0.09,AU
ORD003737,C01688,2023-12-12,cancelled,mobile,0.33,GB
ORD003738,C00208,2022-08-25,cancelled,mobile,0.19,AU
ORD003739,C00816,2022-07-27,completed,store,0.33,US
ORD003740,C00889,2024-02-17,cancelled,web,0.32,GB
ORD003741,C01383,2023-08-18,cancelled,web,0.13,CA
ORD003742,C02259,2023-05-20,completed,mobile,0.31,CA
ORD003743,C00641,2024-03-15,refunded,mobile,0.35,US
ORD003744,C02701,2022-03-29,cancelled,mobile,0.07,IN
ORD003745,C01574,2022-10-02,pending,store,0.24,DE
ORD003746,C02119,2024-11-06,pending,web,0.38,CA
ORD003747,C01768,2023-05-07,cancelled,web,0.28,AU
ORD003748,C00738,2024-08-23,cancelled,web,0.03,US
ORD003749,C01814,2024-09-22,completed,store,0.36,CA
ORD003750,C00097,2023-01-08,cancelled,mobile,0.17,DE
ORD003751,C02842,2024-07-24,cancelled,mobile,0.23,DE
ORD003752,C00845,2022-02-27,refunded,mobile,0.02,US
ORD003753,C01580,2022-11-21,pending,store,0.23,US
ORD003754,C02324,2024-05-13,completed,store,0.26,GB
ORD003755,C02732,2024-02-14,cancelled,mobile,0.04,GB
ORD003756,C00705,2024-04-19,cancelled,store,0.35,AU
ORD003757,C01119,2022-01-10,pending,mobile,0.19,GB
ORD003758,C02787,2023-12-04,refunded,web,0.34,US
ORD003759,C02307,2023-05-26,pending,mobile,0.02,IN
ORD003760,C00638,2023-08-28,completed,mobile,0.16,AU
ORD003761,C02626,2022-12-29,pending,store,0.16,CA
ORD003762,C01646,2024-12-03,cancelled,mobile,0.02,DE
ORD003763,C02355,2022-06-18,refunded,store,0.17,IN
ORD003764,C00810,2024-02-13,cancelled,web,0.35,DE
ORD003765,C00617,2023-06-07,completed,mobile,0.02,GB
ORD003766,C01684,2023-06-10,cancelled,web,0.23,US
ORD003767,C01296,2022-05-21,cancelled,mobile,0.11,DE
ORD003768,C01919,2024-04-24,pending,mobile,0.05,US
ORD003769,C01006,2022-06-06,completed,mobile,0.26,CA
ORD003770,C00534,2022-03-13,pending,web,0.23,AU
ORD003771,C01993,2022-08-03,completed,mobile,0.34,AU
ORD003772,C01295,2024-08-03,refunded,web,0.19,GB
ORD003773,C02500,2023-10-25,completed,store,0.24,IN
ORD003774,C02508,2023-02-24,cancelled,mobile,0.27,US
ORD003775,C02173,2023-11-17,cancelled,web,0.04,AU
ORD003776,C02572,2023-09-06,cancelled,store,0.23,IN
ORD003777,C00144,2024-04-18,pending,mobile,0.11,DE
ORD003778,C02769,2023-06-28,completed,mobile,0.18,CA
ORD003779,C00397,2022-03-29,completed,store,0.23,CA
ORD003780,C00267,2024-02-04,refunded,store,0.25,DE
ORD003781,C00351,2022-09-12,completed,mobile,0.27,DE
ORD003782,C00087,2022-03-18,pending,mobile,0.22,DE
ORD003783,C00035,2023-01-22,pending,store,0.11,IN
ORD003784,C00216,2022-01-03,pending,store,0.17,IN
ORD003785,C01357,2022-10-05,refunded,mobile,0.03,GB
ORD003786,C00368,2024-10-01,completed,store,0.06,US
ORD003787,C01283,2023-03-15,pending,mobile,0.24,US
ORD003788,C01461,2022-01-17,completed,mobile,0.37,US
ORD003789,C00831,2023-06-25,pending,mobile,0.09,AU
ORD003790,C00616,2022-10-20,cancelled,web,0.21,US
ORD003791,C00872,2024-09-23,cancelled,web,0.3,CA
ORD003792,C01259,2024-05-09,pending,store,0.22,US
ORD003793,C00270,2023-03-04,pending,web,0.12,CA
ORD003794,C01486,2024-05-14,refunded,store,0.19,DE
ORD003795,C02552,2022-10-03,pending,web,0.34,AU
ORD003796,C01292,2024-11-08,completed,mobile,0.22,US
ORD003797,C02389,2022-07-29,completed,store,0.36,IN
ORD003798,C01829,2023-06-24,cancelled,mobile,0.06,AU
ORD003799,C01945,2023-06-15,pending,web,0.31,US
ORD003800,C01386,2023-07-09,pending,web,0.18,IN
ORD003801,C02881,2024-07-17,completed,store,0.25,GB
ORD003802,C00717,2022-08-26,cancelled,mobile,0.39,AU
ORD003803,C01186,2024-12-19,pending,store,0.3,AU
ORD003804,C01242,2023-04-16,cancelled,mobile,0.22,IN
ORD003805,C00415,2023-10-12,completed,store,0.17,US
ORD003806,C02301,2023-03-09,refunded,mobile,0.07,IN
ORD003807,C00654,2022-02-14,completed,store,0.39,AU
ORD003808,C00622,2024-04-23,completed,web,0.37,AU
ORD003809,C00668,2022-04-02,cancelled,web,0.07,DE
ORD003810,C01700,2024-05-06,pending,web,0.28,CA
ORD003811,C00485,2024-10-11,completed,store,0.0,AU
ORD003812,C02180,2024-04-03,pending,web,0.31,CA
ORD003813,C02532,2023-06-17,cancelled,web,0.01,DE
ORD003814,C01678,2022-01-08,pending,web,0.29,US
ORD003815,C00648,2022-12-22,pending,mobile,0.03,AU
ORD003816,C02300,2022-12-21,completed,web,0.13,IN
ORD003817,C02262,2024-11-01,refunded,store,0.2,CA
ORD003818,C02575,2023-07-24,completed,mobile,0.13,AU
ORD003819,C01923,2024-11-08,pending,mobile,0.4,GB
ORD003820,C02866,2024-07-19,refunded,mobile,0.01,IN
ORD003821,C01151,2023-07-07,pending,mobile,0.32,CA
ORD003822,C02826,2023-10-18,pending,store,0.08,AU
ORD003823,C01021,2023-12-20,refunded,store,0.3,GB
ORD003824,C00464,2022-08-18,completed,mobile,0.38,AU
ORD003825,C02719,2023-05-01,refunded,store,0.15,US
ORD003826,C00600,2023-11-05,refunded,web,0.34,US
ORD003827,C01822,2024-07-18,cancelled,mobile,0.29,US
ORD003828,C00397,2022-10-06,cancelled,store,0.04,US
ORD003829,C00161,2024-10-02,cancelled,web,0.33,AU
ORD003830,C00555,2022-09-10,pending,web,0.15,DE
ORD003831,C01560,2024-07-17,refunded,mobile,0.31,IN
ORD003832,C01936,2023-06-29,cancelled,mobile,0.21,DE
ORD003833,C01553,2023-02-07,completed,mobile,0.03,AU
ORD003834,C01953,2022-02-13,refunded,web,0.01,AU
ORD003835,C00698,2024-05-20,completed,mobile,0.06,GB
ORD003836,C00081,2022-09-03,refunded,web,0.21,US
ORD003837,C02400,2022-08-05,cancelled,mobile,0.38,US
ORD003838,C02818,2024-02-25,completed,web,0.3,IN
ORD003839,C01484,2023-07-09,pending,mobile,0.16,DE
ORD003840,C01806,2022-03-13,refunded,mobile,0.38,AU
ORD003841,C02395,2023-02-20,cancelled,web,0.26,US
ORD003842,C02342,2023-09-17,pending,web,0.33,US
ORD003843,C00744,2023-03-03,cancelled,web,0.32,IN
ORD003844,C01832,2024-10-28,completed,store,0.05,CA
ORD003845,C00081,2024-12-06,completed,mobile,0.1,CA
ORD003846,C02014,2022-05-14,refunded,web,0.03,GB
ORD003847,C02751,2024-11-04,refunded,store,0.32,DE
ORD003848,C02321,2024-10-07,completed,web,0.02,DE
ORD003849,C01408,2023-02-25,pending,web,0.11,DE
ORD003850,C01391,2024-08-20,completed,mobile,0.26,AU
ORD003851,C00348,2024-06-26,pending,web,0.27,AU
ORD003852,C01515,2024-01-06,cancelled,web,0.31,DE
ORD003853,C00282,2024-11-14,completed,store,0.26,US
ORD003854,C00725,2023-04-01,pending,store,0.15,IN
ORD003855,C00552,2023-04-25,refunded,web,0.23,US
ORD003856,C02556,2023-03-16,pending,web,0.26,AU
ORD003857,C01229,2024-04-08,refunded,web,0.19,US
ORD003858,C02774,2023-08-05,refunded,store,0.22,US
ORD003859,C01612,2024-08-30,refunded,web,0.32,IN
ORD003860,C00612,2024-07-09,completed,mobile,0.05,GB
ORD003861,C00454,2022-01-29,pending,store,0.26,CA
ORD003862,C02739,2023-05-30,cancelled,web,0.24,AU
ORD003863,C00807,2022-07-13,cancelled,mobile,0.15,US
ORD003864,C02597,2023-04-22,refunded,store,0.21,US
ORD003865,C01313,2022-01-18,completed,web,0.03,AU
ORD003866,C01197,2022-01-26,completed,store,0.1,US
ORD003867,C02913,2022-08-19,completed,web,0.32,US
ORD003868,C00340,2023-12-16,completed,web,0.32,US
ORD003869,C01452,2023-01-31,completed,store,0.01,US
ORD003870,C02469,2024-11-15,completed,store,0.36,CA
ORD003871,C02026,2024-05-08,pending,mobile,0.24,CA
ORD003872,C00065,2022-02-17,refunded,web,0.12,CA
ORD003873,C02547,2023-01-17,completed,web,0.29,DE
ORD003874,C02417,2022-09-19,completed,store,0.11,US
ORD003875,C01711,2024-03-21,cancelled,store,0.1,CA
ORD003876,C00692,2022-09-30,cancelled,store,0.31,DE
ORD003877,C01495,2023-12-16,refunded,mobile,0.27,AU
ORD003878,C01035,2023-06-26,completed,store,0.22,IN
ORD003879,C00786,2022-12-08,cancelled,mobile,0.13,CA
ORD003880,C02102,2022-03-22,completed,web,0.24,IN
ORD003881,C01147,2023-06-21,pending,store,0.09,US
ORD003882,C02131,2022-05-19,refunded,mobile,0.1,GB
ORD003883,C00096,2022-12-15,completed,web,0.06,US
ORD003884,C02005,2023-04-22,refunded,mobile,0.22,DE
ORD003885,C01304,2022-06-24,cancelled,mobile,0.35,US
ORD003886,C00683,2022-03-13,completed,store,0.4,US
ORD003887,C00213,2023-12-31,refunded,store,0.28,US
ORD003888,C02659,2024-07-11,refunded,store,0.39,IN
ORD003889,C00978,2024-08-03,pending,store,0.25,US
ORD003890,C02869,2022-10-02,completed,mobile,0.27,DE
ORD003891,C01255,2022-01-15,pending,web,0.17,AU
ORD003892,C01077,2023-07-04,refunded,store,0.34,IN
ORD003893,C01838,2023-07-27,completed,web,0.24,CA
ORD003894,C01773,2022-05-16,pending,store,0.01,GB
ORD003895,C01382,2022-02-10,completed,mobile,0.2,DE
ORD003896,C00165,2022-04-26,refunded,store,0.4,IN
ORD003897,C01117,2024-10-10,pending,web,0.38,US
ORD003898,C02689,2023-07-12,refunded,store,0.02,US
ORD003899,C01876,2022-07-24,cancelled,store,0.17,AU
ORD003900,C02700,2023-03-17,refunded,mobile,0.37,AU
ORD003901,C00328,2022-11-23,refunded,mobile,0.03,AU
ORD003902,C01363,2023-07-09,cancelled,mobile,0.38,IN
ORD003903,C02258,2024-01-31,completed,mobile,0.12,IN
ORD003904,C00128,2023-05-07,completed,store,0.34,AU
ORD003905,C00535,2022-06-04,refunded,store,0.17,US
ORD003906,C02556,2022-05-02,cancelled,web,0.26,US
ORD003907,C00043,2024-09-15,refunded,web,0.35,US
ORD003908,C02349,2023-09-26,cancelled,mobile,0.16,GB
ORD003909,C00078,2022-07-22,completed,store,0.04,IN
ORD003910,C01239,2022-10-23,completed,web,0.3,GB
ORD003911,C01559,2022-10-23,pending,mobile,0.27,US
ORD003912,C00817,2023-07-22,refunded,mobile,0.33,US
ORD003913,C01925,2024-08-11,cancelled,mobile,0.11,AU
ORD003914,C01556,2022-02-27,cancelled,mobile,0.39,CA
ORD003915,C01590,2024-08-30,refunded,mobile,0.16,CA
ORD003916,C00147,2022-11-06,cancelled,mobile,0.35,IN
ORD003917,C02847,2024-03-09,pending,store,0.02,CA
ORD003918,C02752,2023-06-08,refunded,mobile,0.39,DE
ORD003919,C01107,2024-04-13,pending,store,0.14,CA
ORD003920,C02854,2023-02-24,completed,store,0.21,GB
ORD003921,C01536,2023-01-11,refunded,web,0.39,US
ORD003922,C01374,2022-12-30,cancelled,mobile,0.22,IN
ORD003923,C01502,2024-02-04,completed,store,0.11,AU
ORD003924,C02099,2022-06-10,cancelled,web,0.27,GB
ORD003925,C01738,2024-10-12,completed,store,0.1,CA
ORD003926,C01667,2023-09-04,refunded,store,0.26,IN
ORD003927,C02897,2022-10-23,refunded,store,0.19,GB
ORD003928,C01401,2023-01-15,pending,mobile,0.27,IN
ORD003929,C00542,2023-08-17,completed,web,0.39,DE
ORD003930,C01418,2022-01-29,pending,store,0.13,AU
ORD003931,C02945,2023-06-27,pending,mobile,0.19,US
ORD003932,C01071,2023-03-15,pending,store,0.11,AU
ORD003933,C02262,2022-12-20,cancelled,web,0.0,AU
ORD003934,C00790,2024-05-08,refunded,store,0.09,CA
ORD003935,C02002,2022-07-24,refunded,store,0.08,US
ORD003936,C01153,2022-08-09,completed,mobile,0.15,US
ORD003937,C01092,2024-12-28,pending,store,0.3,AU
ORD003938,C00341,2022-04-16,refunded,web,0.21,US
ORD003939,C01842,2022-03-14,refunded,store,0.17,CA
ORD003940,C02751,2023-01-30,pending,mobile,0.18,GB
ORD003941,C00347,2023-09-18,completed,mobile,0.24,GB
ORD003942,C02728,2024-02-23,refunded,store,0.24,GB
ORD003943,C01305,2024-12-12,refunded,web,0.07,IN
ORD003944,C02084,2024-06-02,refunded,mobile,0.06,AU
ORD003945,C00464,2022-07-23,refunded,store,0.12,GB
ORD003946,C00094,2024-02-21,pending,mobile,0.12,GB
ORD003947,C00526,2023-03-17,completed,web,0.37,US
ORD003948,C00438,2022-04-13,pending,store,0.17,CA
ORD003949,C00995,2024-08-30,refunded,mobile,0.26,DE
ORD003950,C00304,2022-01-25,completed,web,0.04,GB
ORD003951,C00725,2022-11-02,completed,mobile,0.11,DE
ORD003952,C01529,2024-03-28,refunded,mobile,0.39,CA
ORD003953,C00266,2024-07-07,pending,store,0.14,DE
ORD003954,C00630,2022-12-14,pending,web,0.2,US
ORD003955,C02342,2022-04-25,refunded,web,0.08,IN
ORD003956,C00970,2022-11-07,completed,web,0.4,DE
ORD003957,C00357,2022-03-13,pending,mobile,0.03,CA
ORD003958,C00308,2022-03-07,pending,mobile,0.23,GB
ORD003959,C00039,2023-11-18,refunded,store,0.03,GB
ORD003960,C02961,2023-04-30,cancelled,web,0.05,DE
ORD003961,C00055,2024-03-11,pending,mobile,0.34,IN
ORD003962,C01397,2024-04-28,cancelled,web,0.16,US
ORD003963,C02529,2022-10-05,completed,store,0.08,GB
ORD003964,C00288,2022-05-24,completed,mobile,0.37,DE
ORD003965,C00639,2024-01-09,refunded,store,0.33,AU
ORD003966,C02386,2023-02-07,cancelled,mobile,0.39,GB
ORD003967,C02564,2024-04-18,cancelled,store,0.18,IN
ORD003968,C01887,2022-03-05,completed,store,0.3,GB
ORD003969,C02584,2022-01-21,completed,store,0.28,US
ORD003970,C01355,2023-11-26,cancelled,store,0.19,CA
ORD003971,C02723,2024-08-10,pending,web,0.21,GB
ORD003972,C00433,2024-09-01,pending,mobile,0.23,CA
ORD003973,C02509,2023-10-04,refunded,web,0.34,GB
ORD003974,C00499,2022-03-03,pending,store,0.07,DE
ORD003975,C00230,2022-05-03,cancelled,store,0.2,CA
ORD003976,C02884,2022-07-16,cancelled,mobile,0.09,AU
ORD003977,C00568,2024-10-10,refunded,mobile,0.26,CA
ORD003978,C00817,2023-05-14,refunded,web,0.14,CA
ORD003979,C00332,2022-10-07,refunded,web,0.15,GB
ORD003980,C00760,2023-11-15,cancelled,store,0.08,CA
ORD003981,C00375,2022-01-26,completed,store,0.11,CA
ORD003982,C02941,2022-02-23,cancelled,web,0.22,US
ORD003983,C00375,2024-08-02,completed,mobile,0.07,DE
ORD003984,C00015,2023-03-19,refunded,store,0.1,AU
ORD003985,C01773,2024-08-03,refunded,mobile,0.25,DE
ORD003986,C02808,2022-07-03,refunded,mobile,0.05,GB
ORD003987,C00954,2023-01-24,completed,mobile,0.13,GB
ORD003988,C00861,2022-03-12,cancelled,mobile,0.34,IN
ORD003989,C00204,2024-07-13,refunded,web,0.19,AU
ORD003990,C02936,2022-12-18,completed,web,0.24,AU
ORD003991,C00325,2022-11-25,pending,mobile,0.31,US
ORD003992,C01584,2022-07-11,pending,web,0.27,DE
ORD003993,C01312,2022-08-12,refunded,mobile,0.15,CA
ORD003994,C02561,2023-02-23,cancelled,store,0.39,CA
ORD003995,C02168,2024-02-19,completed,store,0.08,US
ORD003996,C00789,2022-03-26,completed,store,0.22,CA
ORD003997,C01949,2024-11-09,cancelled,mobile,0.36,US
ORD003998,C00808,2024-08-25,pending,web,0.39,AU
ORD003999,C02900,2022-06-04,completed,store,0.32,US
ORD004000,C02028,2024-03-09,cancelled,web,0.1,DE
ORD004001,C02479,2024-10-12,pending,mobile,0.36,CA
ORD004002,C02892,2022-10-19,pending,store,0.08,IN
ORD004003,C00762,2023-01-16,pending,mobile,0.14,DE
ORD004004,C01921,2022-09-03,pending,web,0.2,CA
ORD004005,C01179,2022-02-21,completed,store,0.09,US
ORD004006,C02996,2023-06-04,completed,store,0.2,CA
ORD004007,C02769,2023-10-10,pending,mobile,0.05,US
ORD004008,C02424,2023-07-27,pending,store,0.13,IN
ORD004009,C00250,2024-04-14,completed,store,0.07,AU
ORD004010,C01812,2022-08-18,completed,store,0.13,AU
ORD004011,C00757,2024-10-12,cancelled,store,0.27,AU
ORD004012,C02079,2022-08-16,refunded,store,0.29,DE
ORD004013,C00025,2022-12-09,refunded,mobile,0.06,AU
ORD004014,C00325,2022-05-21,refunded,store,0.09,GB
ORD004015,C00720,2024-08-28,cancelled,web,0.28,GB
ORD004016,C00809,2022-01-13,refunded,mobile,0.04,IN
ORD004017,C01078,2024-07-20,cancelled,mobile,0.08,CA
ORD004018,C00589,2023-06-10,pending,store,0.14,CA
ORD004019,C02220,2023-09-20,refunded,mobile,0.3,IN
ORD004020,C02356,2023-05-17,completed,web,0.32,DE
ORD004021,C00775,2024-04-13,refunded,web,0.35,AU
ORD004022,C02867,2022-04-21,cancelled,store,0.13,IN
ORD004023,C00507,2022-10-24,completed,store,0.17,US
ORD004024,C02878,2023-04-07,cancelled,store,0.22,AU
ORD004025,C00310,2023-09-10,pending,store,0.2,CA
ORD004026,C00770,2023-08-24,cancelled,mobile,0.35,IN
ORD004027,C00766,2022-09-27,cancelled,web,0.15,US
ORD004028,C01316,2023-01-12,completed,store,0.0,US
ORD004029,C00932,2024-01-09,completed,mobile,0.28,GB
ORD004030,C00665,2022-10-23,completed,store,0.34,IN
ORD004031,C01616,2022-07-10,completed,store,0.13,AU
ORD004032,C02602,2024-03-24,pending,mobile,0.13,CA
ORD004033,C02426,2022-02-01,cancelled,mobile,0.21,US
ORD004034,C01215,2022-10-23,pending,web,0.4,DE
ORD004035,C02463,2023-12-03,cancelled,web,0.12,IN
ORD004036,C01688,2023-01-06,pending,store,0.21,AU
ORD004037,C02075,2023-03-16,cancelled,mobile,0.25,AU
ORD004038,C02623,2023-07-07,completed,mobile,0.12,AU
ORD004039,C01169,2022-06-18,refunded,web,0.19,AU
ORD004040,C00893,2022-10-18,pending,store,0.27,AU
ORD004041,C01747,2022-02-04,completed,store,0.06,CA
ORD004042,C01027,2023-07-11,refunded,web,0.15,IN
ORD004043,C01412,2023-09-17,refunded,store,0.15,AU
ORD004044,C00986,2024-07-02,pending,store,0.14,US
ORD004045,C02173,2024-08-29,pending,web,0.18,DE
ORD004046,C00028,2023-01-05,refunded,web,0.07,CA
ORD004047,C02682,2024-02-09,refunded,store,0.08,DE
ORD004048,C02799,2022-02-16,cancelled,web,0.29,IN
ORD004049,C01030,2023-03-03,refunded,store,0.18,AU
ORD004050,C01152,2023-01-10,cancelled,web,0.31,DE
ORD004051,C00660,2024-05-11,pending,web,0.35,GB
ORD004052,C00264,2023-12-25,completed,mobile,0.06,IN
ORD004053,C00252,2023-10-09,refunded,store,0.26,IN
ORD004054,C00257,2022-07-13,cancelled,store,0.35,US
ORD004055,C02023,2023-04-06,cancelled,web,0.38,DE
ORD004056,C01409,2022-09-25,pending,mobile,0.29,US
ORD004057,C00247,2024-08-21,cancelled,mobile,0.15,GB
ORD004058,C02538,2024-04-17,refunded,mobile,0.21,DE
ORD004059,C01761,2022-06-11,pending,store,0.15,AU
ORD004060,C00327,2024-08-11,refunded,web,0.22,US
ORD004061,C02760,2023-09-07,completed,web,0.33,AU
ORD004062,C02933,2022-02-19,completed,store,0.05,GB
ORD004063,C01826,2022-10-02,cancelled,web,0.06,IN
ORD004064,C00049,2023-07-08,cancelled,mobile,0.08,GB
ORD004065,C02762,2023-12-08,cancelled,mobile,0.28,GB
ORD004066,C00361,2024-01-06,completed,store,0.03,GB
ORD004067,C01304,2023-12-20,cancelled,web,0.16,DE
ORD004068,C02409,2022-08-18,cancelled,store,0.18,IN
ORD004069,C01480,2024-02-22,pending,store,0.34,GB
ORD004070,C02859,2022-03-17,completed,store,0.03,DE
ORD004071,C02789,2022-09-27,pending,web,0.15,GB
ORD004072,C02480,2022-08-05,refunded,web,0.34,AU
ORD004073,C02777,2022-08-06,refunded,store,0.25,GB
ORD004074,C00269,2022-08-15,refunded,web,0.18,AU
ORD004075,C02331,2023-10-17,completed,web,0.01,AU
ORD004076,C01074,2022-07-06,cancelled,web,0.31,DE
ORD004077,C02978,2022-12-16,pending,web,0.33,US
ORD004078,C01306,2024-05-30,completed,mobile,0.31,CA
